mode,dataset,k,algo,algo_display,step,score,score_raw,json_path,source
k,olympiadbench,32,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,64,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,128,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,1,ver_rule_grpo_nocurl_Llama-3.2-3B-Instruct,FFT,313,14.3,14.3,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/ver_rule_grpo_Llama-3.2-3B-Instruct/ver_rule_grpo_nocurl_Llama-3.2-3B-Instruct__global_step_313/g2/olympiadbench/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,olympiadbench,8,ver_rule_grpo_nocurl_Llama-3.2-3B-Instruct,FFT,313,17.8,17.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/ver_rule_grpo_Llama-3.2-3B-Instruct/ver_rule_grpo_nocurl_Llama-3.2-3B-Instruct__global_step_313/g2/olympiadbench/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,math500,1,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,math500,8,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,math500,16,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,math500,32,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,math500,64,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,math500,128,Llama-3.2-3B-Instruct_adalora,AdaLoRA,300,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_adalora/Llama-3.2-3B-Instruct_adalora__global_step_300/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,math500,1,Base Model,Base Model,-1,34.8,34.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g2/math500/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,math500,8,Base Model,Base Model,-1,40.8,40.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g2/math500/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,math500,1,Llama-3.2-3B-Instruct_olora,OLoRA,200,1.0,1.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,math500,8,Llama-3.2-3B-Instruct_olora,OLoRA,200,2.5,2.5,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,math500,16,Llama-3.2-3B-Instruct_olora,OLoRA,200,3.6,3.6,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,math500,32,Llama-3.2-3B-Instruct_olora,OLoRA,200,5.3,5.3,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,math500,64,Llama-3.2-3B-Instruct_olora,OLoRA,200,7.2,7.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,math500,128,Llama-3.2-3B-Instruct_olora,OLoRA,200,9.4,9.4,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,math500,1,ver_rule_grpo_nocurl_Llama-3.2-3B-Instruct,FFT,313,40.4,40.4,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/ver_rule_grpo_Llama-3.2-3B-Instruct/ver_rule_grpo_nocurl_Llama-3.2-3B-Instruct__global_step_313/g2/math500/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,math500,8,ver_rule_grpo_nocurl_Llama-3.2-3B-Instruct,FFT,313,42.5,42.5,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/ver_rule_grpo_Llama-3.2-3B-Instruct/ver_rule_grpo_nocurl_Llama-3.2-3B-Instruct__global_step_313/g2/math500/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,Average,1,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),200,5.550000000000001,5.550000000000001,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,Average,8,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),200,8.916666666666666,8.916666666666666,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,Average,16,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),200,10.35,10.35,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,Average,32,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),200,11.649999999999999,11.649999999999999,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,Average,64,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),200,75.2,75.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,Average,128,Llama-3.2-3B-Instruct_opra_opra,RCA (Ours),200,80.0,80.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-K-ABLATION_think-boxed/json/Llama_3_2_3B_Instruct_opra_r32_k0/Llama-3.2-3B-Instruct_opra_r32_k0__global_step_200/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,opra_principle_best
k,Average,1,Base Model,Base Model,-1,21.379166666666666,21.379166666666666,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__DeepSeek-R1-Distill-Qwen-1.5B/g1/aime24x8/test_qwen25-math-cot_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__DeepSeek-R1-Distill-Qwen-1.5B/g1/aime25x8/test_qwen25-math-cot_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__DeepSeek-R1-Distill-Qwen-1.5B/g1/amc23x8/test_qwen25-math-cot_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__DeepSeek-R1-Distill-Qwen-1.5B/g2/math500/test_qwen25-math-cot_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__DeepSeek-R1-Distill-Qwen-1.5B/g2/minerva_math/test_qwen25-math-cot_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__DeepSeek-R1-Distill-Qwen-1.5B/g2/olympiadbench/test_qwen25-math-cot_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g2/math500/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g2/minerva_math/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g2/olympiadbench/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-1.5B/g1/aime24x8/test_qwen25-math-cot_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-1.5B/g1/aime25x8/test_qwen25-math-cot_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-1.5B/g1/amc23x8/test_qwen25-math-cot_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-1.5B/g2/math500/test_qwen25-math-cot_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-1.5B/g2/minerva_math/test_qwen25-math-cot_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-1.5B/g2/olympiadbench/test_qwen25-math-cot_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-7B/g1/aime24x8/test_qwen25-math-cot_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-7B/g1/aime25x8/test_qwen25-math-cot_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-7B/g1/amc23x8/test_qwen25-math-cot_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-7B/g2/math500/test_qwen25-math-cot_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-7B/g2/minerva_math/test_qwen25-math-cot_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-7B/g2/olympiadbench/test_qwen25-math-cot_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,Average,8,Base Model,Base Model,-1,32.708333333333336,32.708333333333336,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g2/math500/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g2/minerva_math/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Llama-3.2-3B-Instruct/g2/olympiadbench/test_think-boxed_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-7B/g1/aime24x8/test_qwen25-math-cot_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-7B/g1/aime25x8/test_qwen25-math-cot_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-7B/g1/amc23x8/test_qwen25-math-cot_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-7B/g2/math500/test_qwen25-math-cot_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-7B/g2/minerva_math/test_qwen25-math-cot_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-7B/g2/olympiadbench/test_qwen25-math-cot_-1_seed0_t0.0_s0_e-1_think-boxed_metrics.json,eval_root
k,Average,1,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.18333333333333335,0.18333333333333335,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
k,Average,8,Llama-3.2-3B-Instruct_olora,OLoRA,200,0.5833333333333334,0.5833333333333334,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/math500/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/minerva_math/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json;/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Llama_3_2_3B_Instruct_olora/Llama-3.2-3B-Instruct_olora__global_step_200/g2/olympiadbench/test_think-boxed_-1_seed0_t0.8_s0_e-1_think-boxed_metrics.json,eval_root
